name,name_id,specs,time,to,symop,err,file,line,loc,top,signature,weight,proof_coverage,rank,in_calls,out_calls,proof_trace
"void DownloadImage.retroDownload(File,int,int,int)","com.zeyad.cleanarchitecture.presentation.services.jobs.DownloadImage.retroDownload(java.io.File,int,.4e074d4e6003b8e1c5c6ae31ac02af1d",1,0,NONE,84,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/jobs/DownloadImage.java,124,172,N,"void void DownloadImage.retroDownload(File,int,int,int)(class com.zeyad.cleanarchitecture.presentation.services.jobs.DownloadImage *this, class java.io.File *target, int index, int width, int height)",0,0.00,0.00,0,0,124 125 126 171
"Post$1.<init>(Post,Object)","com.zeyad.cleanarchitecture.presentation.services.jobs.Post$1.<init>(com.zeyad.cleanarchitecture.pre.e7b925c750915b15e27a8d84a85f3cc5",1,0,NONE,38,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/jobs/Post.java,74,120,N,"void Post$1.<init>(Post,Object)(class com.zeyad.cleanarchitecture.presentation.services.jobs.Post$1 *this, class com.zeyad.cleanarchitecture.presentation.services.jobs.Post *this$0, class java.lang.Object *$bcvar2)",0,0.00,0.00,0,0,74 77
"void Post$1.onCompleted()","com.zeyad.cleanarchitecture.presentation.services.jobs.Post$1.onCompleted():void.3392d6ab1d1df96df98242b2a60111c8",1,0,NONE,10,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/jobs/Post.java,79,120,N,"void void Post$1.onCompleted()(class com.zeyad.cleanarchitecture.presentation.services.jobs.Post$1 *this)",0,0.00,0.00,0,0,79 80
"void Post$1.onError(Throwable)","com.zeyad.cleanarchitecture.presentation.services.jobs.Post$1.onError(java.lang.Throwable):void.7c3056aa610fc67f8fef84eda99d29ba",1,0,NONE,20,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/jobs/Post.java,83,120,N,"void void Post$1.onError(Throwable)(class com.zeyad.cleanarchitecture.presentation.services.jobs.Post$1 *this, class java.lang.Throwable *e)",0,0.00,0.00,0,0,83 84 85
"void Post$1.onNext(Object)","com.zeyad.cleanarchitecture.presentation.services.jobs.Post$1.onNext(java.lang.Object):void.6a77bd6f801ffa4070f37df3d3c09853",1,0,NONE,118,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/jobs/Post.java,88,120,N,"void void Post$1.onNext(Object)(class com.zeyad.cleanarchitecture.presentation.services.jobs.Post$1 *this, class java.lang.Object *o)",0,0.00,0.00,0,0,88 89 90
"void UploadImage.<clinit>()","com.zeyad.cleanarchitecture.presentation.services.jobs.UploadImage.<clinit>():void.ca0c161802bf7a2256b026dde11130ff",1,0,NONE,26,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/jobs/UploadImage.java,11,18,N,"class java.lang.Object *void UploadImage.<clinit>()(class java.lang.String *field)",0,0.00,0.00,0,0,11
"UploadImage.<init>(Intent,RxEventBus)","com.zeyad.cleanarchitecture.presentation.services.jobs.UploadImage.<init>(android.content.Intent,com.a4571bd7225b36487cd8ffe3def0a7da",1,0,NONE,30,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/jobs/UploadImage.java,14,18,N,"void UploadImage.<init>(Intent,RxEventBus)(class com.zeyad.cleanarchitecture.presentation.services.jobs.UploadImage *this, class android.content.Intent *intent, class com.zeyad.cleanarchitecture.domain.eventbus.RxEventBus *rxEventBus)",0,0.00,0.00,0,0,14 15 17
"UserViewModel.<init>()","com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel.<init>().937a296622bff84945cf9f5f7672f778",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/view_models/UserViewModel.java,14,84,N,"void UserViewModel.<init>()(class com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel *this)",0,0.00,0.00,0,0,14 15
"UserViewModel.<init>(int)","com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel.<init>(int).6a4b409b734f6a34f58499f91944b1b8",1,0,NONE,28,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/view_models/UserViewModel.java,10,84,N,"void UserViewModel.<init>(int)(class com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel *this, int userId)",0,0.00,0.00,0,0,10 11 12
"String UserViewModel.getCoverUrl()","com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel.getCoverUrl():java.lang.String.38687451445b713306409f17b13e573f",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/view_models/UserViewModel.java,32,84,N,"class java.lang.String *String UserViewModel.getCoverUrl()(class com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel *this)",0,0.00,0.00,0,0,32 33
"String UserViewModel.getDescription()","com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel.getDescription():java.lang.String.d83865a58993c562fd9d4aacc43729b5",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/view_models/UserViewModel.java,56,84,N,"class java.lang.String *String UserViewModel.getDescription()(class com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel *this)",0,0.00,0.00,0,0,56 57
"String UserViewModel.getEmail()","com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel.getEmail():java.lang.String.ffc4941cdfab62ecaaeeb0e930195c2f",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/view_models/UserViewModel.java,48,84,N,"class java.lang.String *String UserViewModel.getEmail()(class com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel *this)",0,0.00,0.00,0,0,48 49
"int UserViewModel.getFollowers()","com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel.getFollowers():int.ded48fb90f93347a0e23667319d0bc47",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/view_models/UserViewModel.java,64,84,N,"int int UserViewModel.getFollowers()(class com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel *this)",0,0.00,0.00,0,0,64 65
"String UserViewModel.getFullName()","com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel.getFullName():java.lang.String.80759963a56fc6810b5a6476285d0ab3",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/view_models/UserViewModel.java,40,84,N,"class java.lang.String *String UserViewModel.getFullName()(class com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel *this)",0,0.00,0.00,0,0,40 41
"int UserViewModel.getUserId()","com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel.getUserId():int.c312fcbf8308d1d4a25abc25fbf51a60",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/view_models/UserViewModel.java,24,84,N,"int int UserViewModel.getUserId()(class com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel *this)",0,0.00,0.00,0,0,24 25
"boolean UserViewModel.isChecked()","com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel.isChecked():boolean.7035e168aa8d19492bc2559b2393b4f7",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/view_models/UserViewModel.java,72,84,N,"_Bool boolean UserViewModel.isChecked()(class com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel *this)",0,0.00,0.00,0,0,72 73
"void UserViewModel.setChecked(boolean)","com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel.setChecked(boolean):void.e3de18dfb09f3539e1ad9ffac2ce9e1b",1,0,NONE,20,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/view_models/UserViewModel.java,76,84,N,"void void UserViewModel.setChecked(boolean)(class com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel *this, _Bool checked)",0,0.00,0.00,0,0,76 77 78
"void UserViewModel.setCoverUrl(String)","com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel.setCoverUrl(java.lang.String):voi.559883845c0a21572eefcd19a634dcb1",1,0,NONE,20,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/view_models/UserViewModel.java,36,84,N,"void void UserViewModel.setCoverUrl(String)(class com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel *this, class java.lang.String *coverUrl)",0,0.00,0.00,0,0,36 37 38
"void UserViewModel.setDescription(String)","com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel.setDescription(java.lang.String):.7f8266621d9e41ec1a0192db13d02832",1,0,NONE,20,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/view_models/UserViewModel.java,60,84,N,"void void UserViewModel.setDescription(String)(class com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel *this, class java.lang.String *description)",0,0.00,0.00,0,0,60 61 62
"void UserViewModel.setEmail(String)","com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel.setEmail(java.lang.String):void.4a98322006095cc9acd57de55328e72d",1,0,NONE,20,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/view_models/UserViewModel.java,52,84,N,"void void UserViewModel.setEmail(String)(class com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel *this, class java.lang.String *email)",0,0.00,0.00,0,0,52 53 54
"void UserViewModel.setFollowers(int)","com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel.setFollowers(int):void.5be6ca2c1ff02c5480a08132b93f39d4",1,0,NONE,20,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/view_models/UserViewModel.java,68,84,N,"void void UserViewModel.setFollowers(int)(class com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel *this, int followers)",0,0.00,0.00,0,0,68 69 70
"void UserViewModel.setFullName(String)","com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel.setFullName(java.lang.String):voi.bfe990a974b62ce0ce61cdec92cb12de",1,0,NONE,20,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/view_models/UserViewModel.java,44,84,N,"void void UserViewModel.setFullName(String)(class com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel *this, class java.lang.String *fullName)",0,0.00,0.00,0,0,44 45 46
"void UserViewModel.setUserId(int)","com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel.setUserId(int):void.2e0d26efcf9ee6c098ff38d23d7c038b",1,0,NONE,20,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/view_models/UserViewModel.java,28,84,N,"void void UserViewModel.setUserId(int)(class com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel *this, int userId)",0,0.00,0.00,0,0,28 29 30
"String UserViewModel.toString()","com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel.toString():java.lang.String.14fd456dc29980b31e0a562542d31b3f",1,0,NONE,12,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/view_models/UserViewModel.java,81,84,N,"class java.lang.String *String UserViewModel.toString()(class com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel *this)",0,0.00,0.00,0,0,81 82
"UserViewModelDataMapper.<init>()","com.zeyad.cleanarchitecture.presentation.view_models.mapper.UserViewModelDataMapper.<init>().b0516fb6015094702ee11d0d0b3e75ed",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/view_models/mapper/UserViewModelDataMapper.java,22,59,N,"void UserViewModelDataMapper.<init>()(class com.zeyad.cleanarchitecture.presentation.view_models.mapper.UserViewModelDataMapper *this)",0,0.00,0.00,0,0,22 23
"UserViewModel UserViewModelDataMapper.transform(User)","com.zeyad.cleanarchitecture.presentation.view_models.mapper.UserViewModelDataMapper.transform(com.ze.b11582310a10d3725aa79a9f985a5755",2,0,NONE,234,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/view_models/mapper/UserViewModelDataMapper.java,31,59,N,"class com.zeyad.cleanarchitecture.presentation.view_models.UserViewModel *UserViewModel UserViewModelDataMapper.transform(User)(class com.zeyad.cleanarchitecture.presentation.view_models.mapper.UserViewModelDataMapper *this, class com.zeyad.cleanarchitecture.domain.models.User *user)",0,0.00,0.00,0,0,31 32 33 34 35 36 37 38 39 40
"List UserViewModelDataMapper.transform(List)","com.zeyad.cleanarchitecture.presentation.view_models.mapper.UserViewModelDataMapper.transform(java.u.0327f3ca4ce5d1bc568ace3bf63c4a53",3,0,NONE,457,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/view_models/mapper/UserViewModelDataMapper.java,49,59,N,"class java.util.List *List UserViewModelDataMapper.transform(List)(class com.zeyad.cleanarchitecture.presentation.view_models.mapper.UserViewModelDataMapper *this, class java.util.List *usersCollection)",0,0.00,0.00,0,0,49 51 52 53 54 56 57
"void UserViewModelDataMapper_Factory.<clinit>()","com.zeyad.cleanarchitecture.presentation.view_models.mapper.UserViewModelDataMapper_Factory.<clinit>.ece38d7f571343f56c234355636f998a",1,0,NONE,52,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/presentation/view_models/mapper/UserViewModelDataMapper_Factory.java,8,19,N,"class java.lang.Object *void UserViewModelDataMapper_Factory.<clinit>()(class java.lang.String *field)",0,0.00,0.00,0,0,6 8
"UserViewModelDataMapper_Factory.<init>(String,int)","com.zeyad.cleanarchitecture.presentation.view_models.mapper.UserViewModelDataMapper_Factory.<init>(j.6bd5daadc9894afe93c15f47e6c2890b",1,0,NONE,24,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/presentation/view_models/mapper/UserViewModelDataMapper_Factory.java,7,19,N,"void UserViewModelDataMapper_Factory.<init>(String,int)(class com.zeyad.cleanarchitecture.presentation.view_models.mapper.UserViewModelDataMapper_Factory *this, class java.lang.String *$bcvar1, int $bcvar2)",0,0.00,0.00,0,0,7
"Factory UserViewModelDataMapper_Factory.create()","com.zeyad.cleanarchitecture.presentation.view_models.mapper.UserViewModelDataMapper_Factory.create().a6de41d5bf103bddd9016388f30e7770",1,0,NONE,14,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/presentation/view_models/mapper/UserViewModelDataMapper_Factory.java,15,19,N,"class dagger.internal.Factory *Factory UserViewModelDataMapper_Factory.create()()",0,0.00,0.00,0,0,15 16
"UserViewModelDataMapper UserViewModelDataMapper_Factory.get()","com.zeyad.cleanarchitecture.presentation.view_models.mapper.UserViewModelDataMapper_Factory.get():co.eedf6bf9b5c043335ab9245824314b91",1,0,NONE,30,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/presentation/view_models/mapper/UserViewModelDataMapper_Factory.java,11,19,N,"class com.zeyad.cleanarchitecture.presentation.view_models.mapper.UserViewModelDataMapper *UserViewModelDataMapper UserViewModelDataMapper_Factory.get()(class com.zeyad.cleanarchitecture.presentation.view_models.mapper.UserViewModelDataMapper_Factory *this)",0,0.00,0.00,0,0,11 12
"Object UserViewModelDataMapper_Factory.get()","com.zeyad.cleanarchitecture.presentation.view_models.mapper.UserViewModelDataMapper_Factory.get():ja.a8fba72acbeebbeb5c323f0cd6bbc1ca",1,0,NONE,32,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/presentation/view_models/mapper/UserViewModelDataMapper_Factory.java,6,19,N,"class java.lang.Object *Object UserViewModelDataMapper_Factory.get()(class com.zeyad.cleanarchitecture.presentation.view_models.mapper.UserViewModelDataMapper_Factory *this)",0,0.00,0.00,0,0,6
"UserViewModelDataMapper_Factory UserViewModelDataMapper_Factory.valueOf(String)","com.zeyad.cleanarchitecture.presentation.view_models.mapper.UserViewModelDataMapper_Factory.valueOf(.dd6f31fa0d310a5175fab64c290048ea",1,0,NONE,30,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/presentation/view_models/mapper/UserViewModelDataMapper_Factory.java,6,19,N,"class com.zeyad.cleanarchitecture.presentation.view_models.mapper.UserViewModelDataMapper_Factory *UserViewModelDataMapper_Factory UserViewModelDataMapper_Factory.valueOf(String)(class java.lang.String *name)",0,0.00,0.00,0,0,6
"com.zeyad.cleanarchitecture.presentation.view_models.mapper.UserViewModelDataMapper_Factory[] UserViewModelDataMapper_Factory.values()","com.zeyad.cleanarchitecture.presentation.view_models.mapper.UserViewModelDataMapper_Factory.values().7f6e7d25438b5fc8da396c98b7860213",1,0,NONE,30,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/presentation/view_models/mapper/UserViewModelDataMapper_Factory.java,6,19,N,"class com.zeyad.cleanarchitecture.presentation.view_models.mapper.UserViewModelDataMapper_Factory *(*com.zeyad.cleanarchitecture.presentation.view_models.mapper.UserViewModelDataMapper_Factory[] UserViewModelDataMapper_Factory.values())[_t$0]()",0,0.00,0.00,0,0,6
"Constants.<init>()","com.zeyad.cleanarchitecture.utilities.Constants.<init>().c069816eacae6fe7746b843e47732df6",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/utilities/Constants.java,3,33,N,"void Constants.<init>()(class com.zeyad.cleanarchitecture.utilities.Constants *this)",0,0.00,0.00,0,0,3
"DefaultRealmModule.<init>()","io.realm.DefaultRealmModule.<init>().7f7773653720f36be8bbc8acbb5f3475",1,0,NONE,18,0,app/build/generated/source/apt/debug/io/realm/DefaultRealmModule.java,5,7,N,"void DefaultRealmModule.<init>()(class io.realm.DefaultRealmModule *this)",0,0.00,0.00,0,0,5
